decoy,database,partner1,partner2,complex_type,dG_exp,affinity,classifier,cms,ddg_filter1,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,holes,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,sc,total_score
4z9k_ion,pdbbind,A,B,dimeric,-11.8110730549095,2.2e-09,1,559.55078125,-70.5795211791992,-2.02917066209489,-2207.87383134463,55.9493562484599,175.493477296192,315.918456791396,-671.524794139723,-121.328110449796,-84.2973375198597,58.0619099740151,78.8608267027063,231.683402868364,1441.18929604179,-62.575676672969294,-117.908264065368,-53.539971866321295,-132.269842106007,2.07627534866333,89.784023477162,-2.93911528587341,-70.5795211791992,-3.87771129608154,-70.5795211791992,-3.87771129608154,1049.55187988281,1820.13342285156,770.58154296875,8,0.171608686447143,9,375,75,0.645818412303924,-3.02835917472839,0.787429213523864,-3.27060317993164,-137.365325927734,-2.72004890441895,-89.7616119384766,-65.6807312182598,812.139619336399,-3.50019578810005,-24.9085499803105,-844.403656236325,28.438717652451,-85.7719476859877,2.58821537799334,38.3561833247795,-18.700406,0.787429213523864,-1102.16826942578
1grn,pdbbind,A,B,dimeric,-8.74641647018131,3.88e-07,0,655.695983886719,-61.0119552612305,-0.863229113882401,-2313.72287472514,80.0572317246226,178.471448440785,364.062692607649,-638.663649908032,-137.531680895799,-67.4838354304685,63.5620974165291,90.4842871507195,280.605490842596,1565.66947214563,-51.7006874160626,-58.8491396492285,-48.2010292283192,-177.810497346049,1.6604198217392,98.0654109600718,-2.29437804222107,-61.0119552612305,-2.55608677864075,-61.0119552612305,-2.55608677864075,1369.60314941406,2386.92797851562,1017.32489013672,15,0.173238188028335,10,388,82,0.518483936786651,-1.83293104171753,0.691053390502929,-1.70922231674194,-64.9504470825195,-1.93977046012878,-85.3498992919922,-61.011954097915,863.575760969104,-3.06393063997269,-19.893167303948,-890.703539296438,17.3116036012147,-67.7991157433849,4.5792200874044,122.678746355147,-143.055764,0.691053390502929,-890.218678395254
3k2m,pdbbind,A,D,dimeric,-11.1252997523519,7e-09,1,372.194580078125,-42.171173095703104,0.0,-1060.63016303325,24.4655302715481,96.1053617404438,137.426936150544,-322.379721317071,-61.6201912919157,-51.9396323304098,20.1096568283497,39.0452162308372,108.72219266942,685.808607595386,-28.5925080788084,-83.775654469629,-27.2616332600393,-42.8590074350681,2.34040880203247,74.0371449289978,-3.04845476150513,-42.171173095703104,-3.35835146903992,-42.171173095703104,-3.35835146903992,605.398498535156,1255.71057128906,650.312072753906,7,0.223883911967277,8,201,45,0.669745504856109,-3.66420769691467,0.695605993270874,-3.06240177154541,-70.4352416992188,-4.29336881637573,-94.4541091918945,-41.0100671742305,371.504090793356,-1.80448156055598,-13.3153149125041,-401.939094244588,17.4123224022325,-56.6964881934587,1.76611100697401,13.1606998817971,-49.4894059999999,0.695605993270874,-612.739425627408
1f47,skempi2,A,B,dimeric,-6.36175480047276,2.17e-05,0,330.746734619141,-43.3094520568848,0.0,-889.217973625189,23.4449656263716,81.3682077778373,154.201994861787,-284.161822008764,-55.7308426922284,-30.151194694062,28.2911712535299,40.7907826778839,93.4078422936419,627.497332156386,-14.4674250657393,-45.220473778677,-16.0873950405873,-63.8230271734874,0.358778029680252,25.091769948617,-2.55574798583984,-43.3094520568848,-3.47892069816589,-43.3094520568848,-3.47892069816589,910.715026855469,1244.91064453125,334.195587158203,1,0.062451414763927,2,161,43,0.668280184268951,-2.96777987480164,0.744477272033691,-2.03683352470398,-26.4788379669189,-3.37119007110596,-101.135696411133,-40.6047147559605,336.126014678594,-0.909179691857635,-6.61133960013824,-351.843389892343,6.55720766250338,-44.6990681339089,1.3342564459156,28.0544544322597,-54.71831,0.744477272033691,-411.475441581655
4ekd,skempi2,A,B,dimeric,-10.4415703267947,2.22e-08,0,550.753784179688,-52.9786415100098,0.0,-2689.36527248181,69.9889707350884,243.154301935945,493.900252863,-803.92301043019,-163.251573991765,-95.1173175223618,69.530911496078,108.920919351247,282.956360394038,1930.73685831999,-65.2577419092287,-51.6845883852482,-54.3474514418235,-233.503116183388,0.606881082057952,90.5109975573556,-2.25300407409668,-52.9786415100098,-2.44154357910156,-52.9786415100098,-2.44154357910156,1001.25897216797,2169.88305664062,1168.62414550781,9,0.202994510531425,10,450,92,0.544824302196502,-2.1177179813385,0.591280460357666,-1.81116139888763,-90.5580749511719,-2.48266625404358,-104.271987915039,-50.4028471591441,1026.46908317565,-4.35091218247342,-28.4567133608114,-1064.70666260639,42.9865265006274,-72.4697282608268,3.00089023917578,83.4930038037006,-133.06683,0.591280460357666,-1013.85184238443
1x1u,pdbbind,A,D,dimeric,-10.7494826206327,1.32e-08,0,484.476196289063,-62.4884033203125,0.0,-1167.51128246331,30.8977303438173,99.4818641103927,204.808990915542,-399.088572046046,-72.678378134581,-48.8176227386455,34.3624574148475,52.5362303609151,122.186126346977,849.070823208581,-59.1841467056501,-55.4646657523817,-28.1609629231426,-66.2560451419501,0.835573136806488,52.36955539060951,-2.69502687454224,-62.4884033203125,-3.83777475357056,-62.4884033203125,-3.83777475357056,840.417236328125,1628.24560546875,787.828369140625,16,0.30142056941986,14,199,62,0.626817941665649,-2.69012784957886,0.663855552673339,-3.08728456497192,-104.967674255371,-2.20786595344543,-61.8202514648438,-62.4884014740602,457.024069769298,-1.5768569650734,-10.5372631876439,-473.070665439179,12.019546847532,-51.1123693179999,1.26494164756649,21.0822833436766,-39.956144,0.663855552673339,-536.310355115848
1y4a,pdbbind,E,I,dimeric,-12.1701993673381,1.2e-09,1,541.745056152344,-53.5072555541992,0.0,-1964.52757312855,40.2635192908183,136.785973989749,213.943144958235,-580.174382645721,-85.7225938474902,-83.0271170228766,32.3842376413568,58.3017790500037,198.424341254873,1324.87240842593,-69.2577202031912,-112.672462819717,-26.3326139457688,-111.535373599089,1.3296754360199,80.0100013092328,-2.9359393119812,-53.5072555541992,-2.95313429832458,-53.5072555541992,-2.95313429832458,1014.99487304688,1811.88024902344,796.885437011719,9,0.170586481690406,9,338,90,0.761552512645721,-2.67674088478088,0.720318794250488,-2.76553726196289,-179.759918212891,-2.44587063789368,-61.1467628479004,-44.7580091628242,751.622584834162,-3.71649346406973,-24.9414139929204,-785.019715126619,24.7234999082767,-83.5410848002224,6.18051993433041,61.3917243974586,9.21734600000003,0.720318794250488,-992.347463601803
6ne2,pdbbind,B,A,dimeric,-12.1227752714931,1.3e-09,1,740.962036132813,-77.4997024536133,-6.27546689180262,-1843.09328193684,40.4603584956053,155.290028373732,248.666413642507,-526.797622177437,-96.9357999473189,-68.9131110691656,42.0139117694962,70.451312076258,193.143996093484,1268.38687956914,-64.5295649504487,-37.1403725698373,-27.7214265509667,-164.64529427381,0.019133096560835,51.3157497814258,-2.72820639610291,-77.4997024536133,-3.30643558502197,-77.4997024536133,-3.30643558502197,1569.71801757813,2343.90478515625,774.186767578125,4,0.071650192141532,5,312,83,0.656618535518646,-2.67573356628418,0.76702481508255,-2.62674236297607,-112.949920654297,-2.7283992767334,-109.135971069336,-77.4997028169367,682.685746322018,-1.73765201706099,-12.0870331010315,-735.102652854358,16.7737694585709,-71.4701549016596,1.48612863295846,34.8112743603109,-0.236557999999988,0.76702481508255,-851.200422666226
4dg4,pdbbind,A,E,dimeric,-7.59699474494334,2.7e-06,0,427.5608215332031,-47.5771560668945,-7.32901022025787,-1616.86028088414,43.3737170085498,130.373191249836,223.511214735386,-466.512412438355,-86.9952727406026,-64.9185932077828,34.8911977116137,56.7556192607256,175.388519915576,1068.84460812494,-65.3535397673772,-121.068256472133,-18.9519142174651,-53.0103042223668,1.11556017398834,59.0868760122248,-2.77917337417602,-47.5771560668945,-3.32931017875671,-47.5771560668945,-3.32931017875671,747.217041015625,1429.03955078125,681.822448730469,10,0.202180102467536,8,282,60,0.699538230895996,-2.48759365081787,0.748685836791992,-2.50697374343872,-112.813819885254,-2.4294536113739,-36.4418067932129,-41.802538261426704,562.947794657338,-2.32078169109435,-15.9432351325556,-610.225637885239,21.7584957372659,-77.1520076569584,2.30953486459295,33.4418798129345,10.231704,0.748685836791992,-783.726893445348
4pz6,pdbbind,A,Q,dimeric,-9.11014165358365,2.1e-07,0,259.041870117187,-24.0556106567383,0.0,-2163.5677519878,62.4979959935058,248.926261655822,367.216046743801,-668.704924349816,-145.370940596156,-84.8772432131647,65.6462696247546,98.3189488257927,222.560906882867,1530.24013070186,-55.2646028333854,-132.165348507066,-56.5862512145087,-103.301835110762,0.950663685798645,65.0173820097825,-2.6280791759491,-24.0556106567383,-2.4057981967926,-24.0556106567383,-2.4057981967926,616.503051757813,999.901428222656,383.398376464844,6,0.156627163290977,2,381,39,0.577078640460968,-1.92044878005981,0.671880364418029,-1.99105644226074,-61.7227478027344,-1.64684438705444,-13.1747550964356,-21.8413986482663,773.693545284878,-3.56877516657145,-24.256002708424,-827.90344301332,26.3611903603837,-84.9414454040587,2.7307925551921,51.6933276100756,-165.692432,0.671880364418029,-1001.29819785632
1fcc,skempi2,A,C,dimeric,-9.02648278785054,2.42e-07,0,29.1535339355469,-2.13911128044128,-1.78999660483541,-1295.48666609314,42.029091938240704,143.242221798167,260.061725226827,-387.262082147882,-83.3450887428732,-64.7294751957851,43.4987274948175,56.8278006467044,152.370700678499,888.337509632239,-22.2504993316781,-119.546205401409,-12.8108581382895,-45.3331122906736,1.56224167346954,82.8927162416962,-1.88553047180176,-2.13911128044128,-1.24003601074219,-2.13911128044128,-1.24003601074219,56.8795127868652,172.503967285156,115.624450683594,0,0.0,0,262,16,0.646053671836853,-1.03294825553894,0.327499985694885,-0.810209512710571,-4.86125707626343,-1.16659152507782,-11.6659154891968,-2.13911133073003,468.17534736208097,-1.90526195978785,-10.8910947370467,-496.739520479906,20.7810440464221,-59.5671776477094,7.38681096358031,63.265568164418895,-121.221196,0.327499985694885,-494.008970577319
5dju,pdbbind,B,A,dimeric,-10.836342965733,1.14e-08,0,615.511901855469,-72.948616027832,0.0,-1177.53900992636,26.4568917391079,103.292064759136,202.590581544933,-399.659013887814,-72.0938183755362,-39.6323049185799,33.5318087574027,52.1737862803447,118.422100715811,880.584570793131,-40.9913065755019,-48.8280159600455,-31.4680037944102,-97.9656958475307,0.625499188899993,41.871758469615294,-2.66554951667786,-72.948616027832,-3.6662135124206494,-72.948616027832,-3.6662135124206494,1190.26513671875,1989.75341796875,799.488342285156,10,0.143669411540031,8,200,69,0.636793553829193,-3.08704471588135,0.714331328868866,-2.75574970245361,-85.4282455444336,-3.35731148719788,-127.577835083008,-72.9486126773671,472.4684903891271,-1.55237175413553,-11.1359431650054,-480.348782136522,17.4160440936318,-33.0772559994201,1.15494245826502,32.4460028242296,-81.22744,0.714331328868866,-533.109919516123
1ak4,prodigy,A,D,dimeric,-6.4,2.03e-05,0,299.504119873047,-40.6102142333984,0.0,-1659.99550435767,35.8982763542978,145.840538060436,247.652930649055,-503.250469723541,-95.9936861307796,-60.1896786287107,41.9306562225399,64.2053945075413,172.250873463192,1156.52193986019,-57.5069234071604,-71.1727508852303,-29.4317352573519,-118.30069903762,1.35912084579468,64.9091851765998,-2.5359365940094,-40.6102142333984,-4.05331802368164,-40.6102142333984,-4.05331802368164,655.013916015625,1001.90045166016,346.886566162109,0,0.16997355222702,6,290,52,0.654083847999572,-2.64200925827026,0.828419089317321,-2.644606590271,-108.428871154785,-2.63232827186585,-28.9556102752686,-37.8441236339965,620.65408613171,-1.91648367320451,-13.9377892370132,-650.97979305517,33.1794875984167,-78.2428036729654,2.43225160603774,77.0169555346076,-56.995902,0.828419089317321,-735.421643901795
2wwk,pdbbind,T,O,dimeric,-8.03922055556544,1.28e-06,0,347.568756103516,-43.8385162353516,0.0,-966.468203158441,21.6076907299717,92.3554060809466,133.814490633244,-325.587250980221,-53.3339867788179,-40.8870279840989,20.4553537096161,35.7419026405244,94.411295532845,615.96782439841,-22.3211098589501,-123.597711838251,-18.650920313232,-21.7827281291866,0.313037276268005,37.6034618959638,-3.05348348617554,-43.8385162353516,-3.47057104110718,-43.8385162353516,-3.47057104110718,690.691101074219,1263.14990234375,572.458862304688,6,0.223856404423713,7,198,62,0.666298270225524,-3.65279364585876,0.660394310951232,-3.82391834259033,-107.069717407227,-3.51186752319336,-119.403495788574,-36.735378592552,348.744049123441,-1.44208229540323,-9.14992609829845,-360.739782558337,13.2152923098512,-64.5684220000987,3.34490188098777,27.9889680562672,-41.311232,0.660394310951232,-604.589747001267
1xgt,skempi2,AB,C,multi,-9.42716697895691,1.23e-07,0,500.705718994141,-52.2030296325684,-8.57865926857225,-3104.37801242913,82.2231498980332,290.245734941227,408.727015129373,-1005.99146649692,-164.163603000361,-146.780456030542,71.9283652062577,108.758675725846,351.31713388366,2119.06969253689,-116.8562640132,-258.100773532083,-84.1814249220112,-106.514514043117,1.07941699028015,206.712856278558,-2.82862186431885,0.0,0.0,-52.2030296325684,-3.13176655769348,758.883178710938,1666.8876953125,908.004455566406,4,0.346892595291137,14,554,62,0.644418179988861,-2.62491655349731,0.667679786682128,-2.764399766922,-91.2251892089844,-2.46619439125061,-71.5196380615234,-51.1226599393028,1159.69559645594,-5.08584651581329,-37.2218177919948,-1197.29639082978,24.7388391810602,-127.857592022855,3.81540514856673,89.4444101220546,-120.72653,0.667679786682128,-1567.05647638891
1y33,pdbbind,E,I,dimeric,-11.9638329095741,1.7e-09,1,470.696350097656,-58.1439590454102,0.0,-1997.2190773404,40.1388314243064,140.142066582549,241.902846934391,-605.758166269647,-88.9639825408351,-89.4164704830057,32.4306198290837,63.6250786130282,200.364214843853,1348.04267468231,-69.7103790685882,-114.948851135037,-28.29295620727,-115.575343494594,0.33942425251007,78.4591213409546,-2.96085000038147,-58.1439590454102,-3.52291440963745,-58.1439590454102,-3.52291440963745,966.22216796875,1650.45056152344,684.228393554688,9,0.186800345778465,10,345,85,0.753650069236755,-2.69385433197021,0.651384174823761,-2.72411251068115,-166.170867919922,-2.616947889328,-62.8067474365234,-49.330667275352894,751.438735294158,-3.69595942784051,-24.9408842506958,-795.17335073168,24.4607553465487,-84.9410904379618,3.78513551268432,63.6377717238131,8.71540200000004,0.651384174823761,-1021.49325725987
3f1p,pdbbind,A,B,dimeric,-5.34896484671403,0.00012,0,524.733215332031,-55.0743827819824,0.0,-1392.26861317844,35.6110750225113,119.903085042495,248.567078674775,-381.017652920424,-87.9446942528515,-34.5314031471117,26.0958688800818,56.7364446881424,122.632179409143,978.15012902288,-47.3648156173249,-96.2890989310285,-42.0172246900434,-60.8435401445952,0.476587355136871,57.4686998331184,-2.53277111053467,-55.0743827819824,-2.77363157272339,-55.0743827819824,-2.77363157272339,1272.22290039063,1985.6416015625,713.418762207031,0,0.16100737452507,8,225,70,0.658646404743194,-2.74473381042481,0.644949316978454,-2.89537215232849,-104.2333984375,-2.58523464202881,-87.8979721069336,-55.0743809803198,525.391267288448,-1.97427508049048,-14.9032666683173,-537.507866274303,27.1412352565072,-41.149023907897295,1.8465941829062,9.26795175784524,-40.873656,0.644949316978454,-569.873521753977
2yq7,pdbbind,A,B,dimeric,-10.1717320878604,3.5e-08,0,657.581726074219,-82.7744369506836,0.0,-962.869243328973,19.1605530714494,68.8640383406555,163.631597230146,-304.335414111431,-64.4495286077944,-37.4945096418155,21.3724364383328,43.4234681262226,85.4285963817571,736.704600368904,-8.90218430038411,-2.87575011257713,-17.7820798417401,-128.879313543572,-0.115553721785545,28.5016653322965,-2.1143171787262,-82.7744369506836,-4.50492715835571,-82.7744369506836,-4.50492715835571,1243.62536621094,1837.42004394531,593.794677734375,6,0.108481481671333,6,163,64,0.685408532619476,-2.60705757141113,0.838484764099121,-2.96359944343567,-136.325576782227,-1.69589447975159,-30.5261001586914,-82.7744361452936,397.886886010759,-1.0528642334017,-7.79616261563826,-412.495540386392,13.144485775094,-22.9470375906953,0.471287391178812,34.4122524316694,14.244056,0.838484764099121,-344.63370541595
1x1y,pdbbind,A,D,dimeric,-6.67962061567326,1.27e-05,0,442.165771484375,-51.8761253356934,0.0,-1187.08566687572,28.8349930467987,94.734568409636,195.640423171492,-393.888473645664,-70.7376757089976,-48.1307935200677,32.3035611882536,49.2394362614811,128.541290028532,845.951239870413,-49.3635070849912,-54.9538120731153,-33.616216919082,-68.7744758012208,0.816932618618011,50.177891039519,-2.8953104019165,-51.8761253356934,-3.40381789207458,-51.8761253356934,-3.40381789207458,829.302062988281,1524.05712890625,694.755004882813,9,0.282005608081817,12,198,65,0.670078814029693,-2.74799203872681,0.731918573379516,-3.10647296905518,-108.726547241211,-2.32976460456848,-69.892936706543,-51.8761270289249,453.54260683592,-1.50558430970954,-9.36575612621418,-475.322474938543,11.965463457849,-50.7398257667527,0.740071562897478,13.9159062813363,-35.374644,0.731918573379516,-573.271455615948
3zrz,pdbbind,A,C,dimeric,-14.3558047507295,3e-11,1,623.471923828125,-81.7044677734375,-4.28056979322954,-549.708009591973,12.8054523642801,55.01835136963,77.97572509136,-208.490546057641,-31.5172975890919,-28.3499484992289,10.2274628200803,21.4601561065748,50.102367194109,412.490572517157,-17.3891461502128,-63.601812846595,-21.4588279590502,-12.3811964531136,1.07811963558197,40.2110571241705,-2.93314337730408,-81.7044677734375,-3.741313695907591,-81.7044677734375,-3.741313695907591,1054.12939453125,2183.84448242187,1129.71508789063,10,0.311418414115905,19,107,75,0.674128234386444,-2.91135120391846,0.770385324954986,-3.23491144180298,-184.389953613281,-1.88674342632294,-33.9613838195801,-67.1344880066273,205.818512407979,-1.07578371644852,-7.07761992052723,-217.453412154758,6.96639985137411,-32.6153746741312,0.417627754481698,5.05292800696844,-16.993398,0.770385324954986,-313.846330797836
4eig,pdbbind,A,B,dimeric,-12.2782221371233,1e-09,1,506.409973144531,-60.2934074401856,-0.251673659111494,-1535.14131909636,40.5809939901692,140.216246537211,247.246025780341,-489.201367754757,-89.6571448764253,-64.2400371216983,36.9624277191706,62.0073246055984,157.581951037701,979.18214899518,-45.7733509719435,-130.941641769245,-34.0864955141956,-55.4667332069206,0.97335797548294,54.3918062000613,-2.96909356117249,-60.2934074401856,-3.27376484870911,-60.2934074401856,-3.27376484870911,1052.64636230469,1841.71472167969,789.068298339844,7,0.168378502130508,12,276,76,0.660313010215759,-2.90872883796692,0.666708946228027,-2.67745661735535,-107.098258972168,-3.16569805145264,-113.965133666992,-57.7737580537064,557.433131319467,-2.2374796241756,-15.85435663634,-574.291305616248,21.6137139057354,-71.6670284211143,2.02662959613177,25.3820830079246,-35.2844,0.666708946228027,-819.469851573846
